angle_1 angle_2
-0.624831 1.65929
-0.624453 1.65891
-0.624104 1.65859
-0.623755 1.65824
-0.623436 1.65795
-0.623087 1.6576
-0.622767 1.65731
-0.622447 1.65699
-0.622127 1.65667
-0.621837 1.65638
-0.621546 1.65612
-0.621313 1.65589
-0.621023 1.65559
-0.620819 1.65539
-0.620557 1.65513
-0.620354 1.65496
-0.62015 1.65475
-0.619918 1.65452
-0.619714 1.65432
-0.61954 1.65414
-0.619336 1.65394
-0.619162 1.65376
-0.618987 1.65359
-0.618784 1.65339
-0.618638 1.65324
-0.618493 1.65309
-0.618348 1.65295
-0.618202 1.6528
-0.618086 1.65269
-0.61797 1.65257
-0.617883 1.65248
-0.617766 1.65237
-0.61765 1.65225
-0.617563 1.65216
-0.617446 1.65205
-0.617388 1.65199
-0.61733 1.65193
-0.617243 1.65184
-0.617185 1.65179
-0.617127 1.65173
-0.617068 1.65167
-0.61701 1.65161
-0.616981 1.65158
-0.616923 1.65152
-0.616923 1.65152
-0.616865 1.65147
-0.616836 1.65144
-0.616836 1.65144
-0.616807 1.65141
-0.616807 1.65141
-0.616778 1.65135
-0.616778 1.65135
-0.616749 1.65132
-0.616749 1.65132
-0.61672 1.65129
-0.61672 1.65129
-0.61672 1.65126
-0.61672 1.65126
-0.61669 1.65123
-0.61669 1.6512
-0.61669 1.6512
-0.616661 1.65115
-0.616661 1.65115
-0.616661 1.65112
-0.616632 1.65106
-0.616632 1.65103
-0.616603 1.651
-0.616603 1.65097
-0.616545 1.65088
-0.616516 1.65083
-0.616516 1.6508
-0.616487 1.65074
-0.616458 1.65065
-0.6164 1.65051
-0.616371 1.65042
-0.616313 1.65027
-0.616254 1.65016
-0.616196 1.65001
-0.616138 1.64987
-0.61608 1.64966
-0.615993 1.64943
-0.615935 1.64926
-0.615818 1.64902
-0.615731 1.64876
-0.615644 1.64853
-0.615557 1.64827
-0.61544 1.64795
-0.615324 1.64763
-0.615179 1.64725
-0.615062 1.6469
-0.614917 1.64652
-0.614801 1.64615
-0.614655 1.64568
-0.614481 1.64522
-0.614306 1.64469
-0.614132 1.64414
-0.613958 1.64362
-0.613754 1.64301
-0.61358 1.64242
-0.613376 1.64176
-0.613143 1.64106
-0.61294 1.64036
-0.612736 1.63963
-0.612475 1.63879
-0.612242 1.63798
-0.61198 1.63707
-0.611719 1.63614
-0.611428 1.63513
-0.611166 1.63408
-0.610847 1.63289
-0.610527 1.63175
-0.610265 1.63062
-0.609887 1.62928
-0.609538 1.62803
-0.609189 1.6267
-0.608811 1.62544
-0.608375 1.62411
-0.607997 1.62292
-0.60759 1.62172
-0.607154 1.62044
-0.60666 1.61922
-0.606253 1.61809
-0.605788 1.6169
-0.605323 1.61576
-0.604886 1.61466
-0.604421 1.61352
-0.603956 1.61242
-0.603462 1.61129
-0.602938 1.61009
-0.602415 1.6089
-0.601775 1.60742
-0.601252 1.60617
-0.6007 1.60486
-0.600147 1.60355
-0.599624 1.60224
-0.599101 1.60094
-0.598548 1.5996
-0.597938 1.59814
-0.597385 1.59684
-0.596833 1.59559
-0.596193 1.59413
-0.595495 1.59259
-0.594914 1.5914
-0.594303 1.59015
-0.593722 1.58899
-0.59314 1.58791
-0.592559 1.58689
-0.591978 1.58593
-0.591367 1.58497
-0.590785 1.58413
-0.590233 1.58335
-0.589652 1.58262
-0.589099 1.58192
-0.588576 1.58131
-0.588023 1.58067
-0.5875 1.58012
-0.586948 1.57954
-0.586366 1.57893
-0.585814 1.57834
-0.585232 1.57776
-0.58468 1.57721
-0.584128 1.57666
-0.583546 1.57608
-0.582935 1.57547
-0.582441 1.57497
-0.581947 1.57448
-0.581424 1.57398
-0.580929 1.57352
-0.580435 1.57305
-0.579941 1.57262
-0.579447 1.57218
-0.578952 1.57177
-0.578487 1.57143
-0.577993 1.57102
-0.577528 1.57073
-0.577004 1.57032
-0.576568 1.57003
-0.576132 1.56974
-0.575696 1.56951
-0.575289 1.56927
-0.574882 1.56907
-0.574504 1.5689
-0.574097 1.56866
-0.57369 1.56846
-0.573312 1.56831
-0.572934 1.56814
-0.572585 1.56799
-0.572236 1.56785
-0.571887 1.5677
-0.571538 1.56756
-0.571219 1.56744
-0.570928 1.56733
-0.570637 1.56724
-0.570317 1.56712
-0.570027 1.56701
-0.569765 1.56689
-0.569503 1.5668
-0.569271 1.56674
-0.569038 1.56666
-0.568835 1.56663
-0.568602 1.56654
-0.568428 1.56651
-0.568253 1.56648
-0.56805 1.56645
-0.567875 1.5664
-0.56773 1.5664
-0.567584 1.5664
-0.567439 1.5664
-0.567294 1.5664
-0.567177 1.56642
-0.567061 1.56642
-0.566945 1.56642
-0.566858 1.56645
-0.566741 1.56642
-0.566654 1.56645
-0.566567 1.56645
-0.56648 1.56642
-0.566392 1.56642
-0.566334 1.56645
-0.566247 1.56645
-0.56616 1.56642
-0.566073 1.5664
-0.565985 1.5664
-0.565927 1.5664
-0.56584 1.56637
-0.565782 1.56637
-0.565695 1.56634
-0.565636 1.56634
-0.565578 1.56631
-0.56552 1.56631
-0.565462 1.56628
-0.565404 1.56628
-0.565346 1.56625
-0.565288 1.56622
-0.565229 1.56619
-0.5652 1.56619
-0.565142 1.56616
-0.565113 1.56613
-0.565084 1.5661
-0.565026 1.56605
-0.564997 1.56602
-0.564968 1.56599
-0.564939 1.56596
-0.56491 1.56593
-0.56488 1.5659
-0.564851 1.56587
-0.564822 1.56584
-0.564793 1.56581
-0.564764 1.56578
-0.564706 1.56573
-0.564677 1.5657
-0.564648 1.56567
-0.564619 1.56564
-0.564561 1.56558
-0.564532 1.56555
-0.564503 1.56552
-0.564444 1.56544
-0.564386 1.56538
-0.564357 1.56532
-0.564299 1.56523
-0.564241 1.56517
-0.564154 1.56506
-0.564095 1.56497
-0.564037 1.56488
-0.56395 1.56477
-0.563863 1.56465
-0.563805 1.56456
-0.563718 1.56445
-0.56363 1.56433
-0.563514 1.56419
-0.563427 1.56407
-0.56331 1.56392
-0.563194 1.56378
-0.56302 1.56358
-0.562874 1.5634
-0.562729 1.56323
-0.562613 1.56305
-0.562467 1.56288
-0.562322 1.5627
-0.562148 1.5625
-0.561973 1.56227
-0.561828 1.56209
-0.561624 1.56186
-0.56145 1.56163
-0.561246 1.56137
-0.561072 1.56113
-0.560839 1.56084
-0.560636 1.56058
-0.560403 1.56029
-0.56017 1.55997
-0.559938 1.55968
-0.559676 1.55936
-0.559415 1.55901
-0.559153 1.55869
-0.558891 1.55831
-0.5586 1.55793
-0.55831 1.55753
-0.55799 1.55709
-0.55767 1.55666
-0.55735 1.55622
-0.557001 1.55573
-0.556653 1.55523
-0.556275 1.55471
-0.555897 1.55418
-0.555548 1.55363
-0.555141 1.55305
-0.554734 1.55247
-0.554327 1.55183
-0.553949 1.55125
